./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,177,237,185,249,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,117,202,124,213,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,118,206,125,218,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,59,211,68,224,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,86,194,94,211,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,219,118,226,128,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,193,99,199,109,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,137,115,143,124,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,109,107,113,114,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,109,110,114,118,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,87,102,96,115,awning-tricycle
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,112,100,116,109,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,59,280,70,298,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,89,81,99,91,van
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,136,119,142,127,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,841,487,862,513,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,223,345,231,356,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00005_d_0000014.jpg,329,161,336,172,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,85,386,168,428,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,193,356,254,400,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,95,451,178,503,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,74,487,168,540,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,107,520,184,540,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,239,429,297,485,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,274,507,363,540,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,707,236,762,262,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,676,246,729,278,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,662,260,707,285,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,646,269,697,295,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,631,221,666,242,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,734,154,767,179,van
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,367,298,389,334,awning-tricycle
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,310,380,325,407,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,287,384,306,413,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,299,380,316,405,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,319,373,333,400,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,329,372,341,398,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,339,370,353,395,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,352,365,366,391,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,358,365,374,388,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,366,361,384,386,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,378,356,392,380,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,389,351,404,375,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,395,346,410,374,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,406,346,423,368,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,439,329,455,355,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,426,335,445,357,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,466,314,488,341,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,483,313,497,336,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,491,312,507,333,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,501,308,521,328,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,512,302,530,324,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,530,296,551,315,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,546,293,565,311,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,559,288,581,305,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,571,278,585,300,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,583,274,600,295,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,600,270,613,290,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,613,267,631,281,bicycle
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,718,180,739,202,awning-tricycle
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,168,393,183,417,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,34,406,51,433,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,0,176,10,192,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,37,162,47,177,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,45,163,55,175,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,694,215,711,234,tricycle
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,702,216,709,228,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,818,246,826,266,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,821,253,831,269,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,26,307,38,327,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,19,334,32,354,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,13,347,25,366,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,22,382,40,401,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,26,389,38,408,bicycle
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,74,367,88,393,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,84,365,98,389,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,97,361,112,385,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,108,355,122,381,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,37,358,52,381,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,233,416,243,441,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,231,418,238,431,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,199,277,211,295,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,200,270,208,285,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,14,200,35,215,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,728,216,734,232,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,722,223,741,234,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,640,248,649,268,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,633,254,641,269,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,797,158,804,176,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,805,160,812,178,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,862,182,871,196,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,871,186,877,197,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,866,190,872,199,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,837,157,847,172,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,889,154,897,170,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,820,159,835,173,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,826,163,832,173,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,771,165,786,189,awning-tricycle
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,747,171,754,186,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,876,167,883,182,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,873,171,885,183,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,924,178,932,190,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000002_00448_d_0000015.jpg,941,192,949,209,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,341,218,382,235,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,383,217,424,234,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,437,215,475,231,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,183,225,226,242,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,208,303,264,326,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,238,222,280,239,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,368,276,417,296,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,535,212,572,227,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,538,204,572,217,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,610,206,647,223,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,658,207,696,221,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,705,205,742,219,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,749,204,786,218,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,785,257,801,267,motor
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,850,202,885,215,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,897,262,948,283,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,941,200,960,213,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,486,202,492,213,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,789,252,798,264,people
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,58,300,67,318,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,495,200,500,214,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,561,199,566,210,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,635,162,640,173,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,829,157,834,168,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,308,171,314,183,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,383,168,390,182,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,378,150,384,160,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,166,123,170,134,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,203,115,208,125,pedestrian
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,2,233,51,253,van
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,38,306,68,317,tricycle
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,111,228,156,245,van
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,290,218,330,236,van
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,487,211,523,228,van
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,494,268,537,288,van
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,605,276,652,297,van
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,650,273,700,296,van
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,808,200,844,216,van
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000003_00231_d_0000016.jpg,894,197,930,214,van
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,206,540,377,667,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,250,553,427,693,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,329,554,520,765,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,430,573,640,765,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,596,600,764,763,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,757,626,881,765,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,910,645,1055,765,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1033,661,1158,763,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,537,363,655,437,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,588,353,694,420,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,624,337,743,403,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,660,321,783,382,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,719,310,837,372,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,773,299,874,359,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,801,265,906,345,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,834,257,939,336,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,872,246,969,327,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,911,253,1005,313,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,947,248,1034,306,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,974,249,1062,295,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,991,245,1082,292,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1002,243,1103,280,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1101,232,1148,268,van
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1083,237,1127,276,van
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1102,224,1168,263,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1109,222,1188,260,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1116,199,1205,253,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1133,190,1221,247,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1159,187,1238,236,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1239,184,1315,223,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1257,182,1331,218,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1264,165,1345,211,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1279,158,1359,204,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1312,164,1360,199,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,655,261,731,298,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,815,410,953,497,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,870,392,1007,479,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,907,376,1053,455,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,957,364,1095,443,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,997,333,1089,397,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1044,341,1156,422,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1105,372,1225,450,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1170,393,1299,477,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1246,417,1360,513,car
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1213,247,1318,308,truck
./aiskyeye_dataset/VisDrone2019-DET-train/images/0000007_04999_d_0000036.jpg,1245,308,1360,385,truck
